Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
string,time,discrete,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,continuous,discrete,continuous,continuous,discrete
meta title=True,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
@ComicsByMajid Indian media is seriously dogsheet... Propaganda at its best indeed.,2020-10-21 17:53:06,en,,0.0,0.0,@ComicsByMajid,Name's Saral. Dumbbich Saral🌈🏳️‍🌈,"Dumbbich and Bisexal 🤪✌🏿
#Trans She/Her #Atheist #SaintsFC #BirthStrike #MentalHealthAwareness",46804.0,151235.0,345.0,806.0,8.0,False,,,@olrawnder
Hello #Endia #IndianMedia https://t.co/0fQqvpRL3t,2020-10-21 17:52:55,en,,1.0,1.0,,fahmidahyousfi,"Multimedia Journalist
Current Affairs | Defense | Humanitarian Journalist

PakistanOnly


@ravapk  previously @GeoNews  
#Columnist and #Blogger https://t.co/Hysc6r1KqQ",8445.0,7594.0,515.0,4327.0,1.0,False,,,@fahmidahyousfi
Karachi right now pak army vs sindh police #vageta is in the battle #Karachicivilwar #karachiblast  #Pakistan #IndianMedia #PakistanCivilWar https://t.co/5bX3NI7PpF,2020-10-21 17:52:45,en,,4.0,2.0,,Ahmad,,9.0,10.0,136.0,3.0,0.0,False,,,@Ahmad84816856
"@SaraLliCious @LahoreWali_ Wesy indian media is doing just that. These politicians are trying to involve army in politics. We are in a vulnerable position, internal attack, baloch insurgency, is imminent unless army shift its focus to regional security.",2020-10-21 17:52:37,en,,1.0,0.0,@SaraLliCious,Uśman,"Si Vis Pacem, Para Bellum",7940.0,33833.0,639.0,406.0,1.0,False,,,@minenten
"#CivilWarInPakistan #Karachicivilwar  #IndianMedia @CNNnews18 @TOIIndiaNews @ZaraHatKay_Dawn @ZarrarKhuhro 
Brigadier General Lieutenant Colonel Major Supervisor Shahid Huda Spotted on a secret mission in #GulshanEBagh #Karachi under code name #Sheidheda https://t.co/Ku2zxxJuNt",2020-10-21 17:52:30,en,,0.0,0.0,,Qaral Shams,,417.0,333.0,66.0,14.0,0.0,False,,,@qaralshams
Well no match #IndianMedia https://t.co/iJcxPvpur0,2020-10-21 17:51:53,en,,2.0,2.0,,fahmidahyousfi,"Multimedia Journalist
Current Affairs | Defense | Humanitarian Journalist

PakistanOnly


@ravapk  previously @GeoNews  
#Columnist and #Blogger https://t.co/Hysc6r1KqQ",8445.0,7594.0,515.0,4327.0,1.0,False,,,@fahmidahyousfi
@AmberRShamsi indian media sucked the steam out of the PDM  momentum,2020-10-21 17:51:53,en,,0.0,0.0,@AmberRShamsi,J!T!N,"Patriot, Not A Nationalist 
Peace, Not War 
Inclusive, Not Exclusive
Rights Over Surveillance 
Patriarchy Must Die
Not All Lives But Oppressed Lives Matter",2902.0,2919.0,240.0,63.0,0.0,False,,,@ProudRiceBag
So here is why #IndianMedia is so desperate to report about #CivilWarInPakistan. No wonder Pakistanis r trolling their eastern neighbors like neva b4 https://t.co/PZdqhqmXRV,2020-10-21 17:51:37,en,,5.0,1.0,,Farooq Baloch,Editor @SamaaMoney,3363.0,566.0,251.0,1365.0,13.0,False,,,@alifaarooq
"@falamb3 #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:51:33,en,,0.0,0.0,@falamb3,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
Thank Indian media. Their tweets have given you so much material for a column. And all for free! https://t.co/5Jl22NiA4c,2020-10-21 17:51:21,en,,14.0,2.0,,Haroun Rashid,"Retired businessman, Non-Executive Director, history/biography reader, sports lover and avid golfer",144408.0,164262.0,834.0,17034.0,72.0,False,,,@HarounRashid2
#CivilWarInPakistan by #IndianMedia is very interesting 😂#IndianMedia not coming https://t.co/iuR5iWDf1g is the example of civil war in Karachi 😂🤪.Indian media’ comedy level has beaten the #KapilSharmashow 😁 https://t.co/H1NXFCE4E4,2020-10-21 17:51:16,en,,2.0,1.0,,asimagha2303,Doctor 👨‍⚕️ to be..#Nishtarian  IDC,907.0,2832.0,534.0,114.0,0.0,False,,,@asimagha2303
"@Xadeejournalist Hahaha, such crap, fake stuff, by CNN18, Indian media, even zee News English. 
What rubbish #journalism",2020-10-21 17:51:10,en,,5.0,1.0,@Xadeejournalist,Ayub Minhas,"An ordinary individual, believe in 'Agree to Disagree' poetry, music, politics.",139997.0,53140.0,1523.0,4140.0,55.0,False,,,@daribaalam
"Always been begging everyone to unite against our common enemy regardless of our religious and political affiliations. Thanks to Indian media for doing it in no time. 🙌🏻
#karachiblast #Karachicivilwar https://t.co/vSjYZRhz81",2020-10-21 17:50:55,en,,1.0,0.0,,Annoying Chacha,"someone who wants to build an Old Age Home & a Rehab ... PEACE ☮️ , EQUALITY, RESPECT ✊",11653.0,25775.0,122.0,121.0,0.0,False,,,@credulous_says
Honestly what’s wrong with #IndianMedia both content and delivery is a clown show.,2020-10-21 17:50:52,en,,1.0,1.0,,BK,Onward and Upward! 🇨🇦🇵🇰,1618.0,6921.0,56.0,179.0,1.0,False,,,@burri79
@CNNnews18 @shreyadhoundial Indian news is a joke. Their sources are from Twitter handles from India. You’d imagine something like this would be big news but is only covered by Indian Media. With no proofs whatsoever they continue to ridicule themselves.,2020-10-21 17:50:41,en,,0.0,0.0,@CNNnews18,👉🏽 S.M 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇵🇰,Scottish Pakistani. Born and raised in Scotland. Currently 18 years old. Lazy. May have an Acne issue.,504.0,383.0,204.0,11.0,0.0,False,,,@S0HAILMAHM00D
"@TopTrendsWatch #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:50:36,en,,0.0,0.0,@TopTrendsWatch,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
"Situation are getting worst in Karachi😟😔
#IndianMedia https://t.co/1tSZzJijGS",2020-10-21 17:50:33,en,,3.0,0.0,,Justice for Sushant,"Allhumdulilah Muslim 🇵🇰
#Justice4SSR #Warrior4SSR
ISBP member❣ 
A human not a bot🤫",3950.0,4140.0,48.0,125.0,0.0,False,,,@__Kainaat__
"#ImranKhanMustMeetQasim #PTIGovernment 
#NoPmcSyllabus #Justice4SPTahirDawar
#CivilWarinPakistan #IndianMedia
#KarachiCivilWar #RCBvsKKR #BTSOnNDTV
#पालघर_बाकी_है #PlayBold

𝙁𝙤𝙡𝙡𝙤𝙬 👉 @MuhammadQasim_3

👉 Website : https://t.co/NWGyKVabO2 https://t.co/0sRZAdR9zv",2020-10-21 17:50:31,en,,2.0,2.0,,Muhammad Imran,"𝙁𝙤𝙡𝙡𝙤𝙬 👇
@MuhammadQasim_3


#ImranKhanMustMeetQasim
‎#عمران_خان_قاسم_کے_خواب_سنو",6900.0,6548.0,19987.0,18527.0,2.0,False,,,@mdimranq333
"#ImranKhanMustMeetQasim #PTIGovernment 
#NoPmcSyllabus #Justice4SPTahirDawar
#CivilWarinPakistan #IndianMedia
#KarachiCivilWar #RCBvsKKR #BTSOnNDTV
#पालघर_बाकी_है #PlayBold

𝙁𝙤𝙡𝙡𝙤𝙬 👉 @MuhammadQasim_3

👉 Website : https://t.co/NWGyKVabO2 https://t.co/gujTWDGcGn",2020-10-21 17:50:25,en,,2.0,2.0,,Muhammad Imran,"𝙁𝙤𝙡𝙡𝙤𝙬 👇
@MuhammadQasim_3


#ImranKhanMustMeetQasim
‎#عمران_خان_قاسم_کے_خواب_سنو",6900.0,6548.0,19987.0,18527.0,2.0,False,,,@mdimranq333
"BTS said ""NAMASTEY INDIA..""
BTS said ""WE WOULD LIKE TO COME TO TOUR IN INDIA""
BTS is having an interview on ""INDIAN NEWS CHANNEL (shitty one at that)""..
ITS A WIN FOR INDIA-ARMY..
not desimy..JUST INDIA-ARMY..!!",2020-10-21 17:50:17,en,,7.0,0.0,,ᴮᴱIntrovert Wanderer⁷,💫✨BTS ARMY OT7💫✨PRO-INDIA and PROUD HINDU 🕉️ Jai Shree Ram🚩..🇮🇳✨💫 She/her #FreeBalochistan 💜,1804.0,1491.0,144.0,150.0,0.0,False,,,@vantegcfsubunit
"#ImranKhanMustMeetQasim #PTIGovernment 
#NoPmcSyllabus #Justice4SPTahirDawar
#CivilWarinPakistan #IndianMedia
#KarachiCivilWar #RCBvsKKR #BTSOnNDTV
#पालघर_बाकी_है #PlayBold

𝙁𝙤𝙡𝙡𝙤𝙬 👉 @MuhammadQasim_3

👉 Website : https://t.co/NWGyKVabO2 https://t.co/IF9Z2MKiNU",2020-10-21 17:50:14,en,,2.0,1.0,,Muhammad Imran,"𝙁𝙤𝙡𝙡𝙤𝙬 👇
@MuhammadQasim_3


#ImranKhanMustMeetQasim
‎#عمران_خان_قاسم_کے_خواب_سنو",6900.0,6548.0,19987.0,18527.0,2.0,False,,,@mdimranq333
"#ImranKhanMustMeetQasim #PTIGovernment 
#NoPmcSyllabus #Justice4SPTahirDawar
#CivilWarinPakistan #IndianMedia
#KarachiCivilWar #RCBvsKKR #BTSOnNDTV
#पालघर_बाकी_है #PlayBold

𝙁𝙤𝙡𝙡𝙤𝙬 👉 @MuhammadQasim_3

👉 Website : https://t.co/NWGyKVabO2 https://t.co/PwhxnSknwr",2020-10-21 17:50:07,en,,1.0,1.0,,Muhammad Imran,"𝙁𝙤𝙡𝙡𝙤𝙬 👇
@MuhammadQasim_3


#ImranKhanMustMeetQasim
‎#عمران_خان_قاسم_کے_خواب_سنو",6900.0,6548.0,19987.0,18527.0,2.0,False,,,@mdimranq333
more fake Indian news about a civil war in Pakistan. you guys needs to get a life #IndianMedia #CivilWarInPakistan https://t.co/KvxhAQVlFm,2020-10-21 17:50:02,en,,1.0,0.0,,Aysha Khan,"Politically aware of global politics,  Award winner Entrepreneur, humanitarian. Supporter of PM Imran Khan",2620.0,4795.0,2379.0,422.0,1.0,False,,,@ashyy88_
"@pmln_org @mianyasinazad @Marriyum_A #ImranKhanMustMeetQasim
#عمران_خان_قاسم_کے_خواب_سنو

@MuhammadQasim_3 saw true dreams about PM @ImranKhanPTI that are now coming true.

#NoPmcSyllabus
#Justice4SPTahirDawar
#CivilWarinPakistan
#indianmedia
#KarachiCivilWar

 https://t.co/sm9whqzoKY",2020-10-21 17:50:00,en,,5.0,2.0,@pmln_org,The End,He says The END is near,1074.0,296.0,4940.0,4306.0,0.0,False,,,@End_Time_Secret
No one can beat this oscar winning saga #IndianMedia https://t.co/de2tgGPFhz,2020-10-21 17:49:56,en,,3.0,4.0,,fahmidahyousfi,"Multimedia Journalist
Current Affairs | Defense | Humanitarian Journalist

PakistanOnly


@ravapk  previously @GeoNews  
#Columnist and #Blogger https://t.co/Hysc6r1KqQ",8445.0,7594.0,515.0,4327.0,1.0,False,,,@fahmidahyousfi
"@Huda_Nav #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4UMtd",2020-10-21 17:49:42,en,,0.0,0.0,@Huda_Nav,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
"@MichaelKugelman This hidutva mentality of hatred, extremism from RSS has penetrated deap in public,they consider riots and these type of things good.indian media always fooled the public and public believed.Same as F16 shotdown.Wtevr they say is nt the ground reality.Its in 🇵🇰's favour.",2020-10-21 17:49:28,en,,0.0,0.0,@MichaelKugelman,Muhammad Uzair,Go Hard or Go Home,379.0,775.0,46.0,6.0,0.0,False,,,@Muhamma24667418
Indian media is a JOKE 😂,2020-10-21 17:49:15,en,,0.0,0.0,,🏵️🌸🍁,Bleed green !,728.0,344.0,22.0,7.0,0.0,False,,,@Butterpuff053
"I don't think they ever talk truth when it comes to Pakistan.
Indian media portray Pakistan as a  desert with no water. https://t.co/w5mK876x1t",2020-10-21 17:49:12,en,,13.0,5.0,,⚡STONE PELTER⚡,,21741.0,26822.0,3972.0,886.0,1.0,False,,,@stonepelter911
"@asimkhan771 #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:49:03,en,,1.0,0.0,@asimkhan771,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
@IndiaToday Oh indian media you are making joke your self  😂😂😂,2020-10-21 17:49:03,en,,0.0,0.0,@IndiaToday,pervaizeng,,1233.0,1139.0,224.0,16.0,2.0,False,,,@pervaizeng
"Current scene of Karachi💔🥺
#IndianMedia https://t.co/rNXAFm82CJ",2020-10-21 17:48:47,en,,2.0,1.0,,Justice for Sushant,"Allhumdulilah Muslim 🇵🇰
#Justice4SSR #Warrior4SSR
ISBP member❣ 
A human not a bot🤫",3950.0,4140.0,48.0,125.0,0.0,False,,,@__Kainaat__
@CNNnews18 Shame on your propaganda. First your pushed it as news. Now you backtrack calling it a rumour. Pity the fools who believe lies of Indian media. https://t.co/Oj9Q4jhpJq,2020-10-21 17:48:47,en,,2.0,0.0,@CNNnews18,سہیل | Sohail,"Kabhi Nihari Kabhi Biryani Kay Saath Yaari ➖ Artisan Entrepreneur | Designer | Ex @parhlo | Writer | Thinker | #BrandingPakistan
sohailanwer@protonmail.com",44550.0,4764.0,2088.0,2294.0,16.0,False,,,@SohailAnwer
@Anas_Younus @SaadSaeed2 We know the Indian media mindset  note PPP and PMLN  are giving ammunition to the Indians to launch these fake news campaigns in a international level,2020-10-21 17:48:45,en,,0.0,0.0,@Anas_Younus,arshad,,4407.0,3142.0,196.0,26.0,0.0,False,,,@auk1981
"@Mati21Ur #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:48:36,en,,0.0,0.0,@Mati21Ur,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
@fileskth first bts interview on an indian news channel,2020-10-21 17:48:28,en,,1.0,0.0,@fileskth,ᴮᴱtazyy⁷✤,#방탄소년단 #ArianaGrande ˡᵒᵛᵉ ʸᵃ ❤︎• 𝐯𝐦𝐢𝐧 𝐞𝐧𝐭𝐡𝐮𝐬𝐢𝐚𝐬𝐭🔞,44848.0,39251.0,5237.0,6004.0,30.0,False,,,@95sbangtiny
"@rajawaseem1511 @Malick96Awais #ImranKhanMustMeetQasim
#عمران_خان_قاسم_کے_خواب_سنو

How did COVID improve in Pakistan and worsen for its neighbours? @MuhammadQasim_3 reveals.

#NoPmcSyllabus
#Justice4SPTahirDawar
#CivilWarinPakistan
#indianmedia
#KarachiCivilWar

 https://t.co/GZmAHv6haH",2020-10-21 17:48:02,en,,2.0,0.0,@rajawaseem1511,The End,He says The END is near,1074.0,296.0,4940.0,4306.0,0.0,False,,,@End_Time_Secret
@YusufDFI Indian media is perpetual liar. fake news peddlers.,2020-10-21 17:47:58,en,,3.0,2.0,@YusufDFI,A y a z,"‏‏‏‏‏‏‏‏‏‏Justice, Humanity, Self Esteem

انصاف، انسانیت، خودداری",9549.0,1520.0,582.0,654.0,5.0,False,,,@iyyazPK
Sindh police has taken back one post 😂 #IndianMedia https://t.co/CtGh8JnTWA,2020-10-21 17:47:53,en,,0.0,0.0,,Mughal.,Pakistan Zindabad.,2949.0,2366.0,502.0,131.0,0.0,False,,,@ZainAliiiiii
@__ankit_____ @maddyRHTDM_ @__ritikaa__ May be he was listening Indian news channel 😂😂😂,2020-10-21 17:47:46,en,,3.0,0.0,@__ankit_____,Indramani Yadav,"Engineering Student of IERT, Prayagraj",475.0,15307.0,107.0,30.0,0.0,False,,,@IndramaniYadav3
"@Bint_E_Pak_PTI #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:47:41,en,,0.0,0.0,@Bint_E_Pak_PTI,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
@CNNnews18 @asajjanhar @PramitWorld @JamwalNews18 Every now and then I start to think that the worst media in the world now is the pathetic Pakistani media but just then Indian media strikes back and takes the crown once again.,2020-10-21 17:47:23,en,,0.0,0.0,@CNNnews18,Gaz312,,1138.0,303.0,57.0,8.0,0.0,False,,,@Gaz3121
"@jkhanbadar #ImranKhanMustMeetQasim
#عمران_خان_قاسم_کے_خواب_سنو

Was there a special mercy of Allah SWT for Pakistan that Coronavirus improves? Watch 👇

#NoPmcSyllabus
#Justice4SPTahirDawar
#CivilWarinPakistan
#indianmedia
#KarachiCivilWar

 https://t.co/agOLm0CywX",2020-10-21 17:47:19,en,,3.0,2.0,@jkhanbadar,The End,He says The END is near,1074.0,296.0,4940.0,4306.0,0.0,False,,,@End_Time_Secret
"Even Indian Wing Commander Abhinandan criticized #IndianMedia for being plagued by sensationalism &amp; spreading misinformation &amp; fake news.

What a shame !! https://t.co/bmQr4Cp04a",2020-10-21 17:47:11,en,,18.0,6.0,,Mona Farooq Ahmad,https://t.co/oEp9ffw31r,7241.0,18575.0,325.0,760.0,0.0,False,,,@MFChaudhryy
@BTSOT797047146 Exactly what Indian media should have told 😂,2020-10-21 17:47:05,en,,1.0,0.0,@BTSOT797047146,الف,"I chase the sun, waiting for a light that never comes. He/him",82606.0,36656.0,172.0,158.0,10.0,False,,,@ahmedalitweets
@ndtv @rohitkhilnani #welovebts  #BTSARMYS #BTSOnNDTV waiting to see them on Indian Media 💜💜💜,2020-10-21 17:46:50,en,,0.0,0.0,@ndtv,Thrishala Thimmaiah,#BTSARMY💜,10.0,270.0,86.0,7.0,0.0,False,,,@ThrishalaThimma
"@SAMAATV @alifaarooq @samaamoney #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:46:38,en,,0.0,0.0,@SAMAATV,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
#IndianMedia when caught red handed spreading fake news. https://t.co/hDL9VQyFAL,2020-10-21 17:46:32,en,,7.0,1.0,,Zaroon,"In the generation of memes and nudes, send me some nice urdu poetry and I'm all yours. 
#Pukhtoon #ProudMuslim #ProudPakistani",11585.0,79456.0,257.0,559.0,0.0,False,,,@Staa_Lewany
https://t.co/2EOPTUyUhO @sardanarohit @sudhirchaudhary please save the true face of indian media.,2020-10-21 17:46:23,en,,0.0,0.0,,Hemant Pathak,,588.0,736.0,56.0,5.0,0.0,False,,,@HemantPathakIn
@yanamgiseok Ndtv is an indian news channel nd  they gonna have an interview with the boys.,2020-10-21 17:46:10,en,,1.0,0.0,@yanamgiseok,ᴮᴱ♡||łømł||♡⁷,"she/her
Łømłcomefast!!",4656.0,10540.0,764.0,707.0,16.0,False,,,@L_o_r_l
"@Bint_E_Pak_PTI #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:46:08,en,,0.0,0.0,@Bint_E_Pak_PTI,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
"I still can't get over the fact that an INDIAN news channel will be interviewing BTS.🥺

Desimys How are we surviving this? 😭

#BTSOnNDTV",2020-10-21 17:46:05,en,,1.0,0.0,,Sri⁷💜 ⟭⟬,"She/Her ✨
Your Presence can give happiness, I Hope you remember that 🌸

BTS Fan Account 💜
Seokjinnie Enthusiast🥺",27.0,23.0,17.0,10.0,0.0,False,,,@KSJ_lovee
@Natsecjeff Indian media has become a Circus and now even people of India enjoy their anchors😂 BTW I am missing Arnab Goswami's reaction.,2020-10-21 17:45:54,en,,2.0,0.0,@Natsecjeff,The War Report,"Covering Israel, Palasteen, Iran, India, Pakistan, Afghanistan conflicts. Besides, started covering Indo-Pak, China-America political strategies.",958.0,929.0,119.0,2419.0,2.0,False,,,@TheWarReport2
"Indian Media insanely fake news spreader. 
Even if they play Chuuran advertisement, will get more ratings instead.

 #CivilWarInPakistan #Karachicivilwar #karachiblast #Karachi #IndianMedia #FakeNews Gulshan-e-Bagh https://t.co/Oj8KFYK8k0",2020-10-21 17:45:38,en,,1.0,1.0,,z̶αιη ̶ιq̶вαℓ ̶s̶ιαℓ★,"SITUATION ALERTS- [ LIVE ] 24/7/365 –  
RT ≠ endorsed - Tweets are personal.",1084.0,922.0,1704.0,99.0,0.0,False,,,@ZainIqbalReal
"@Bint_E_Pak_PTI #IndianMedia my say on how propagated we have been regarding country's interest
https://t.co/yNzjo4DbBF",2020-10-21 17:45:33,en,,0.0,0.0,@Bint_E_Pak_PTI,Murtaza Moiz,A simple yet sophisticated person...,22321.0,4888.0,309.0,556.0,8.0,False,,,@MoizMurtaza
"@MichaelKugelman No apologies needed, share misinformation against India from Top Pak Media channels or verified accounts. Here is from sold Indian Media run by #RSS . Media is sold in India dont beleive any more what they say.... https://t.co/TZA1psRaXX",2020-10-21 17:45:08,en,,0.0,0.0,@MichaelKugelman,knights,,6495.0,3639.0,366.0,34.0,0.0,False,,,@knightsofpk
"@HummaSaif @itsmohsinali What is the main reason for decrease in #COVID19 in Pakistan? 29/7/20 Qasim told #ImranKhan the reasons in his dream.
👇
https://t.co/CgAqoGGGqU

#ImranKhanMustMeetQasim
#NoPmcSyllabus
#Justice4SPTahirDawar
#CivilWarinPakistan
#indianmedia
#KarachiCivilWar
https://t.co/NwlxYBAbSf",2020-10-21 17:45:01,en,,5.0,3.0,@HummaSaif,The End,He says The END is near,1074.0,296.0,4940.0,4306.0,0.0,False,,,@End_Time_Secret
