Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"RT @Daily_JKUpdate: [4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted…",16-11-2020 06:32,en,,0,50,,ᴮᴱ ℂ𝕙𝕚𝕜𝕠𝕠𝕜⁷⟭⟬💜🐋,"тнє ∂αу ι мєєт уσυ συт σƒ тнє ѕαмє ∂αуѕ ι ƒєєℓ тнє мσѕт... ♡|
𝙻𝚘𝚟𝚎 𝚘𝚏 𝚖𝚢 𝚕𝚒𝚏𝚎 𝚓𝚞𝚗𝚐𝚔𝚘𝚘𝚔♡
𝙱𝚃𝚂♡♡||𝘽𝙀 𝙔𝙊𝙐𝙍𝙎𝙀𝙇𝙁♡
||FAN ACCOUNT",76544,175411,177,916,10,FALSE,,,@Chikook20
"RT @Daily_JKUpdate: [4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted…",16-11-2020 06:31,en,,0,50,,😁😑😘,,5013,16153,91,15,0,FALSE,,,@SEOLMA_M
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 06:31,en,,0,107,,KSJ,"🎉두번째 새계정🍮
for 꾹이와 문프...",85353,75648,214,242,0,FALSE,,,@KSJ787504282
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 06:31,en,,0,14,,For Liberal Rule,Indian,17173,47160,404,475,3,FALSE,,,@ForLiberalRule
"RT @Daily_JKUpdate: [4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted…",16-11-2020 06:30,en,,0,50,,Dimeisa👀ᴮᴱ,Life Goes ON!,1024,534,18,1,0,FALSE,,,@Itsjjk24
"RT @FactsJaq577: Facts that narendrmodi government and Indian media hiding from indian
India On Verge Of Losing The Holy Kailash Range To C…",16-11-2020 06:30,en,,0,3,,Hashamuddin,"liberals, atheists, andhbhakts stay away.",5233,2362,1365,341,0,FALSE,,,@itshashamuddin2
"RT @Daily_JKUpdate: [4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted…",16-11-2020 06:30,en,,0,50,,Rathi raja,"Studies lub 📘🖊️
MS Dhoni fan🥰
BTS 💜
Jungkook 💞",13460,67691,78,75,0,FALSE,,,@maanu_kutty
"RT @Daily_JKUpdate: [4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted…",16-11-2020 06:28,en,,0,50,,Karen Negrete,"FAN ACCOUNT 
LIFE GOES ON 
   💜 BTS 💜
   💞  BE 💞",6763,17214,405,333,1,FALSE,,,@KarenNe21656949
"RT @Jungkook__INDIA: Indian media, ""BTS Jungkook, the person who helped me overcome my difficult times"" released a letter from an Indian fa…",16-11-2020 06:28,en,,0,32,,Michael,only support BTS.,186256,105894,840,1142,2,FALSE,,,@jkforever7747
"RT @Daily_JKUpdate: [4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted…",16-11-2020 06:28,en,,0,50,,Michael,only support BTS.,186256,105894,840,1142,2,FALSE,,,@jkforever7747
"[4th NAVER] Indian media released a letter from a local fan expressing gratitude and love for Jungkook, which attracted great impressions &amp; became a hot topic around the world.

4️⃣ https://t.co/kaWEJrRcDw
4️⃣ https://t.co/OZl27es1gl

✅LIKE before *9 PM KST*
✅RECOMMEND
✅SHARE https://t.co/UOrBeeEoss",16-11-2020 06:27,en,,162,50,,ᴊuɴɢᴋᴏᴏᴋ ᴜᴘᴅᴀᴛᴇsʲᵏ ➳🦋¹¹⁴/₁₀₄,FANBASE for Billboard's No. 1 singer & ᴍᴀɪɴ ᴠᴏᴄᴀʟɪsᴛ JEON JUNGKOOK𓃹 Back up➡️@DailyJKUpdate,97508,76240,458,29394,200,FALSE,,,@Daily_JKUpdate
"#NationalPressDay 
Freedom of the Press, if it means anything at all, means the freedom to criticise and oppose.” George Orwell
Today is National Press Day. Tell us what you observe about Indian Media?
@PJkanojia 
@KotwalMeena 
@frankhuzur 
@Sumitchauhaan 
@Ianwarulhoda https://t.co/P0xxr5LXi5",16-11-2020 06:27,en,,3,0,,National India News,National India News is Bahujan global Media Platform to give voices to the marginalised communities.,393,101,200,25,0,FALSE,,,@nationalindia44
@ShefVaidya Double Standards..pity on Indian Media😞,16-11-2020 06:24,en,,0,0,@ShefVaidya,Animesh Singh,A motorsports enthusiast # car lover # A Proud Indian # A proud Bihari # ..of course.. A caring Father😊,73,202,114,30,0,FALSE,,,@KuarAnimesh
@KirtimanSharma7 It's not arnab it's the whole media system of India. Why are you accusing a single person. Indian media reporting standards are not upto mark.,16-11-2020 06:24,en,,0,0,@KirtimanSharma7,Deepak Kumar,,688,753,170,155,0,FALSE,,,@DeepakK71725803
"Only one insta story share by both Asim and dj snake. 
Im Indian media https://t.co/ubTmYV2by8 https://t.co/KyUHYdfRk7",16-11-2020 06:22,en,,0,0,,imran,"If you fail, never give up because FAIL means “First Attempt In Learning. 
never give up any cost - Asim Riaz fan forever.",14744,6769,268,489,1,FALSE,,,@imrealimran_
"RT @AnshumanSail: Dear BJP Wallahs and Sold Indian Media, 

Got it?",16-11-2020 06:20,en,,0,86,,sistla1979,"MegaStar/Congress Fan, @UWCforYouth ✋️",40152,2185,591,282,0,FALSE,,,@sistla19791
"RT @MahilaCongress: Will the Indian media debate this? A debate with hard facts, sans the rhetoric? 
#BJPBringsRecession https://t.co/AtNKQ…",16-11-2020 06:20,en,,0,62,,Kasargode DMC,,1181,1196,17,8,0,FALSE,,,@KasargodeD
"indian media and news agencies (almost completely under bjp filled with propaganda filled with hate &amp; bigotry)- oH nO wE doNt sPreAd fAkE nEwS wE aRe lEgIt
also bjp IT cells on twitter- https://t.co/G5OZgWSWkk",16-11-2020 06:20,en,,3,1,,Fatima Shamim,i write • i sing • i doodle / click on my instagram link for most of my stuff!💕,562,704,77,118,0,FALSE,,,@fatimashamim_
This Is #indian #news #channel of india see https://t.co/m0arLgdR3S @WHO,16-11-2020 06:20,en,,0,0,,proof,,170,2,41,1,0,FALSE,,,@MAMHYD444
"@MohamedBinZayed What our Indian media &amp; Our PM Modi  r giving messages to Citizens of India that ""Clap Hands in Destruction of Babri Masjid &amp; Enjoy Happiness of Construction of Ram Temple "" becz According to Our PM Modi ,God is available only in Temple becz in name of ""Astha"" &amp; majority in Hindu",16-11-2020 06:18,en,,1,0,@MohamedBinZayed,Ekta Kumari,Peace,5266,565,38,188,0,FALSE,,,@EktaKum42593873
"RT @adbhutprani22: #indianmedia
#coronaupdatesindia
R.I.P. Indian Media 🙏 https://t.co/FJe0un2qLU",16-11-2020 06:16,en,,0,1,,manisha singh,,83,506,37,13,0,FALSE,,,@cloud9manisha
Fun fact:- 60% Revenue of Indian Media Houses is coming from Arvind kejriwal.,16-11-2020 06:16,en,,0,0,,प्रतीक,Engineering ft. Sarcasm 👀,4203,7082,1501,71,0,FALSE,,,@Prateek22860192
"Found an article that explains a clear step by step approach, with even numbers as to how it pulled it off - something that I think even today's well-funded startups aren't able to do (#Quibi).

Coming back, we all know that our Indian media sucks.
.
.
#GodiMedia #indianmedia",16-11-2020 06:14,en,,0,0,@harshalachavan7,Harshala Chavan,"Founder at @merrative. Sharing lessons learned from different reads and people across technology, psychology, and business",156,175,16,19,2,FALSE,,,@harshalachavan7
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 06:12,en,,0,107,,FeLy My Time / 사치 💜,"STREAM MY TIME ⏰

Let's get it! 💪",12315,11240,53,10,0,FALSE,,,@Felixity92
RT @MukandRita: @ashoswai And the Media only picked out one line about RG and highlighted it.. A malicious campaign by #indianmedia,16-11-2020 06:11,en,,0,6,,rupinder dhillon,,255636,211014,1179,1207,27,FALSE,,,@ParaRjs
@prasannamahaja5 @MichailBoris If we do not accept our news media 100% then how can we accept Indian media madam ..,16-11-2020 06:09,en,,0,0,@prasannamahaja5,Mr. Jāťț.,"I am 26 years old.

I am a Punjabi
But I am Pakistani.
All pakistani my brothers and sisters are my family
Long live Pakistan. 🇵🇰

.........................",4094,10174,928,208,0,FALSE,,,@HabibUr94494727
"Unfortunately our society is so much affected by Indian media and became so far away from Islam that concept of having more than one wives is considered as cheating.

And those who support this islamic concept are considered as perverts.

Literally pathetic mentality of society.",16-11-2020 06:06,en,,4,0,,Siraj-ul-muneer,Muslim medico,261,586,129,112,0,FALSE,,,@Sirajmuneer72
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 06:06,en,,0,107,,ᴮᴱJklove,Me gusta escuchar musica,1148,17886,126,19,0,FALSE,,,@jklove_la
@timesofindia For how long would Indian media keep fooling its own people.,16-11-2020 06:03,en,,0,0,@timesofindia,aapkiaunty,,5206,1971,193,158,3,FALSE,,,@littlmissfickle
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 06:03,en,,0,107,,JT LOVE❤️,,2417,2739,34,6,0,FALSE,,,@ha_pp_ha
It's today's Dawn and hardly a metro pages story but see the parenthesis. You need to unlearn what you have learnt in Indian media. https://t.co/xqTAnAWN2N,16-11-2020 06:03,en,,5,0,@Riazhaq,Riazul Haq,"Special Correspondent at Hum News; former political correspondent @etribune; subeditor at @dailytimespak; @USEPP alummi at @McClatchyDC
 Retweets ≠ endorsement",11323,15225,765,2442,16,FALSE,,,@Riazhaq
So called  Sold out media declared youngest CM of Bihar Akhilesh Yadav Chief Minister...as per well managed or managed well Exit Poll..But thank God  Indian Voters are NOT SOLD OUT OR NOT FOR SALE like Indian Media ( specially TV news channels ),16-11-2020 06:01,en,,0,0,,KULDEEP KAPOOR,,8,0,6,2,0,FALSE,,,@KuldeepKapoor56
"@MohamedBinZayed What our Indian media &amp; Our PM Modi  r giving messages to Citizens of India that ""Clap Hands in Destruction of Babri Masjid &amp; Enjoy Happiness of Construction of Ram Temple "" becz According to Our PM Modi ,God is available only in Temple becz in name of ""Astha"" &amp; majority in Hindu",16-11-2020 05:59,en,,0,0,@MohamedBinZayed,Ekta Kumari,Peace,5266,565,38,188,0,FALSE,,,@EktaKum42593873
"RT @AnshumanSail: Dear BJP Wallahs and Sold Indian Media, 

Got it?",16-11-2020 05:56,en,,0,86,,Ayesha,"S/W Engineer,love travelling,foodie, passionate about baking n reading,live n let live,religion humanity,sangis pls keep off",2897,2599,961,296,1,FALSE,,,@Ayesha49440794
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:55,en,,0,14,,asha vinayaraj,,163839,51930,779,795,4,FALSE,,,@ashavinayaraj
RT @pdrani15: Humanity still has chance. Thank you ICJ @ICJ_org &amp; United Nations @UN for restoring faith in the judiciary 🙏🏻. Indian Media…,16-11-2020 05:54,en,,0,47,,AmbassadorPurplelady,"I am ......... Still journeying and learning!

https://t.co/YDk6PuWWof",8940,4377,1100,297,8,FALSE,,,@ambpurplelady
RT @hammadkakar21: During the war of Azerbaijan and Armenia Indian media was spreading fake propaganda against 🇦🇿 according to Indian media…,16-11-2020 05:52,en,,0,5,,Mehak,,5,0,10,1,0,FALSE,,,@Mehak706
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:52,en,,0,14,,Bankeveer,Center Left leaning. INC is the only hope for our country. Let’s get the good old days back.,75876,61843,507,444,1,FALSE,,,@BankeVeer
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:50,en,,0,14,,Salim,,181622,61029,620,488,35,FALSE,,,@Salim_R_Qadri
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 05:50,en,,0,107,,Yami,,107577,102644,228,92,4,FALSE,,,@madavi_yami
"RT @CeoNasif: Gagging’ Indian media
Plot to ‘eliminate’ #Arnab

Early takes by AWN News 
Video aired on 08/10/20 From 16:38 - speaks for it…",16-11-2020 05:49,en,,0,8,,🇮🇳🚩ॐ۝꧁༒ཌ *˙·٠•● MAHAKAL ●•٠·˙* ད༒꧂۝ॐ🚩🇮🇳,"PROUD 🇮🇳

Photon in a double-slit 💥

proud Hindu 🚩",10784,15697,1079,664,0,FALSE,,,@itsomsarraf
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:45,en,,0,14,,Mohamed Aleemulla Shariff,"2b & 2get Success,one shud b wth not Truth bt only Truth & RT r not Endorsement bt only Awareness for Knowledge",70791,68361,365,301,0,FALSE,,,@MdAleemshariff
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:42,en,,0,14,,𝐌𝐚𝐧𝐚𝐯 𝐆𝐮𝐩𝐭𝐚,"ENTREPRENEUR- CHAIRMAN ITECH GROUP

                                                                        Truly Admire @lavanyaballal",33063,49255,1087,2717,7,FALSE,,,@Manav_SS_Gupta
"RT @iraniShenaz1958: What Obama also wrote about Sonia Gandhi, Dr MMS and BJP which Paid Indian Media never showed
From Praising Sonia Gand…",16-11-2020 05:41,en,,0,60,,Aslam Baig اسلم,"Analyst by education
Muslim by faith
Secular by belief",47449,157268,3137,3559,26,FALSE,,,@Aslam_Baig_Mirz
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 05:41,en,,0,107,,Koobananamilk🐰⟭⟬ ⟬⟭,my 24/7 BTS fan account.,14388,1880,311,98,0,FALSE,,,@Jjksusupisang
"“Freedom of the Press, if it means anything at all, means the freedom to criticise and oppose.” George Orwell

Today is National Press Day. Tell us what you observe about Indian Media? https://t.co/VNe9LfRPli",16-11-2020 05:39,en,,2,0,,National India News,National India News is Bahujan global Media Platform to give voices to the marginalised communities.,393,101,200,25,0,FALSE,,,@nationalindia44
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:39,en,,0,14,,y p mittal,"Indian economy, stock markets ,current affairs and international financial markets.",72189,67023,212,336,34,FALSE,,,@ypmittal1985
"RT @jeonfolders: [NAVER] Indian media released a warm letter of gratitude &amp; love from a fan in India saying, ‘Jungkook you are not just an…",16-11-2020 05:38,en,,0,107,,Ruby Singh,"Jeon Jungkook a prodigy , sweet, humble and most precious angel to exist",5946,20642,77,70,0,FALSE,,,@RubySin53940060
"RT @AnshumanSail: Dear BJP Wallahs and Sold Indian Media, 

Got it?",16-11-2020 05:38,en,,0,86,,𝐇𝐀𝐌𝐃𝐀𝐍 𝐒𝐀𝐘𝐄𝐃,𝐈𝐍𝐃𝐈𝐀𝐍 𝐁𝐘 𝐁𝐈𝐑𝐓𝐇 | 𝐂𝐎𝐍𝐆𝐑𝐄𝐒𝐒𝐈 𝐁𝐘 𝐂𝐇𝐎𝐈𝐂𝐄 |𝐌𝐘 𝐓𝐈𝐌𝐄 𝐖𝐈𝐋𝐋 𝐂𝐎𝐌𝐄 | 𝐈𝐍𝐂 𝐈𝐘𝐂 𝐌𝐀𝐑𝐓𝐈𝐀 𝐃𝐔𝐌 𝐓𝐀𝐊 𝐂𝐎𝐍𝐆𝐑𝐄𝐒𝐒,103641,128615,4040,5104,9,FALSE,,,@hamdansayedinc
"RT @FactsJaq577: Facts that narendrmodi government and Indian media hiding from indian
India On Verge Of Losing The Holy Kailash Range To C…",16-11-2020 05:38,en,,0,3,,Facts check,Characterise people by their actions and you will never be fooled by their words,271016,186538,4462,5797,10,FALSE,,,@FactsJaq577
"RT @AnshumanSail: Dear BJP Wallahs and Sold Indian Media, 

Got it?",16-11-2020 05:37,en,,0,86,,FouzanTambe,Indian Muslim 🇮🇳| Anti-Fascism | Believes in Humanity,8253,36404,462,367,0,FALSE,,,@fouzan_tambe
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:36,en,,0,14,,𝐇𝐀𝐌𝐃𝐀𝐍 𝐒𝐀𝐘𝐄𝐃,𝐈𝐍𝐃𝐈𝐀𝐍 𝐁𝐘 𝐁𝐈𝐑𝐓𝐇 | 𝐂𝐎𝐍𝐆𝐑𝐄𝐒𝐒𝐈 𝐁𝐘 𝐂𝐇𝐎𝐈𝐂𝐄 |𝐌𝐘 𝐓𝐈𝐌𝐄 𝐖𝐈𝐋𝐋 𝐂𝐎𝐌𝐄 | 𝐈𝐍𝐂 𝐈𝐘𝐂 𝐌𝐀𝐑𝐓𝐈𝐀 𝐃𝐔𝐌 𝐓𝐀𝐊 𝐂𝐎𝐍𝐆𝐑𝐄𝐒𝐒,103641,128615,4040,5104,9,FALSE,,,@hamdansayedinc
"Facts that narendrmodi government and Indian media hiding from indian
India On Verge Of Losing The Holy Kailash Range To China As Demands Grow Not To Abandon It Again? https://t.co/cnDW7cwRIR",16-11-2020 05:35,en,,3,3,,Facts check,Characterise people by their actions and you will never be fooled by their words,271016,186538,4462,5797,10,FALSE,,,@FactsJaq577
@FarazWahab1 @marifthahim @javedatahir @_GhulamMustafa_ @GandapurPAT @soldierspeaks @ali03214304801 @MajorDogar @kazi_91 @Suleman2552 @Suleman31377945 @noshigilani @noorussabah_ Indian Media shud come in senses,16-11-2020 05:35,en,,3,0,@FarazWahab1,M. Iqbal Minhas,Retired,1183,496,700,222,0,FALSE,,,@MIqbalMinhas7
"RT @Jungkook__INDIA: Indian media, ""BTS Jungkook, the person who helped me overcome my difficult times"" released a letter from an Indian fa…",16-11-2020 05:34,en,,0,32,,Golden Jungkook...My Time 시차,,361166,2875,441,428,0,FALSE,,,@cook56415
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:33,en,,0,14,,vakeel,The activities of the RSS constituted a clear threat to the existence of Government and the State. Sardar Patel,177625,11686,5000,1716,36,FALSE,,,@i4u090909
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:30,en,,0,14,,Kadar Khan,"Retweet doesn't mean endorsement, like or dislike with post~",193267,73739,4980,2250,109,FALSE,,,@kadar_k
"RT @geetv79: India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails w…",16-11-2020 05:30,en,,0,14,,Shekhar,Be a human first.,90651,80250,72,668,36,FALSE,,,@Shekhar_Q
"India On Verge Of Losing The Holy Kailash Range To China

Indian media failed to report: 
The proposed new agreement entails withdrawing Indian troops from Kailash range. The entire Kailash range is being converted into a buffer zone with no patrolling.

https://t.co/GUg6EoxXAU",16-11-2020 05:30,en,,11,14,,Geet V,"Believe humanism with justice & fair play is above all. Skeptic & liberal. Time to stand up, speak up& save our diverse, free country from bigotry & fascism",684464,441158,7560,90216,295,FALSE,,,@geetv79
